meaning,example,order,word,numbering
510_1,明確に記録する,3,510,510_1_3
510_1,君の立場を明確にしろ。,4,510,510_1_4
510_2,〔君は君の人生目標を明確にしなければならない。〕,1,510,510_2_1
511_1,法律違反で 逮捕される/拘束される/追放される,1,511,511_1_1
511_1,交通法規に違反する,2,511,511_1_2
511_1,規則に違反する者は厳しく処罰すべきだ。,3,511,511_1_3
512_1,身分/性/年齢/人種/国籍 にともなう区別,1,512,512_1_1
512_1,このような服は、男女の区別がない。,2,512,512_1_2
512_1,文明と文化は区別されるが、関係もある。,3,512,512_1_3
512_1,日本人と外国人の区別無しで、共通の書類様式を使えばいい。,4,512,512_1_4
512_2,善か悪か、是か非かを区別する,1,512,512_2_1
512_2,彼はひよこの雌と雄を区別することができる。,2,512,512_2_2
512_2,この二つの単語はよく区別して使わなければならない。,3,512,512_2_3
513_1,日照り/ 梅雨/ 不況/ 戦争 が 続く/継続する,1,513,513_1_1
513_1,勉強/仕事/職場生活/抵抗運動 を 続ける/継続する,2,513,513_1_2
513_1,ずっと天気が 良い/悪い/暑い/寒い,3,513,513_1_3
513_1,永年の 持続的/ 継続的 な研究が実った。,4,513,513_1_4
513_1,小雨が降り始めたが、競技は ずっと/ 継続して 行われている。,5,513,513_1_5
514_1,〜を原料とする製品,1,514,514_1_1
514_1,〜を原料として〜を作る,2,514,514_1_2
514_1,これは 化粧品/医薬品/服地 の原料となる。,3,514,514_1_3
514_1,原料不足で生産に支障が生じる,4,514,514_1_4
515_1,古代 社会/歴史/国家/都市/帝国/遺跡/遺物,1,515,515_1_1
515_1,古代史研究のための重要な資料,2,515,515_1_2
515_1,中国は古代にきらびやかな文明があった。,3,515,515_1_3
516_1,〔ご来店のお客様にご案内申し上げます。〕,1,516,516_1_1
516_1,〔客に親切にサービスする〕,2,516,516_1_2
516_1,〔客が溢れ出る。〕,3,516,516_1_3
516_1,〔お客様は神様である。〕,4,516,516_1_4
516_2,顧客をバーゲンセールに特別招待する,1,516,516_2_1
516_2,顧客優待行事,2,516,516_2_2
517_1,根本(的) 原因/原則/原理,1,517,517_1_1
517_1,問題の根本を探る,2,517,517_1_2
517_1,根本的な解決を 目指す/目標とする,3,517,517_1_3
517_1,社会進歩の根本は経済発展にある。,4,517,517_1_4
517_1,矛盾/問題 を 根本から/根本的に 解決する,5,517,517_1_5
517_2,〔彼は根が優しい人だ。〕,1,517,517_2_1
517_2,〔娘を 出自も/どこの馬の骨とも 分からない人間と結婚させることはできない。〕,2,517,517_2_2
517_3,〔最も根本的な問題〕,1,517,517_3_1
517_3,〔生活の根本的問題は、いかなる生き方を選択するのかということだ。〕,2,517,517_3_2
517_4,〔問題は既に根本的に解決された。〕,1,517,517_4_1
517_5,〔彼は そもそも/最初から 君を友人だと思ってない。〕,1,517,517_5_1
517_6,〔彼はこんなことが起こるとは全く思っていなかった。〕,1,517,517_6_1
518_1,地方/学生/市民/住民 自治,1,518,518_1_1
518_1,自治 団体/機構/行政,2,518,518_1_2
518_1,自治の精神を培う,3,518,518_1_3
518_1,管轄権を地方自治体に 委譲する/渡す,4,518,518_1_4
518_1,学生自治会が主催する 行事/催し,5,518,518_1_5
518_1,中国には5つの民族自治区がある。,6,518,518_1_6
519_1,行政の/ 政治的/ 経済的 首都,1,519,519_1_1
519_1,首都を 移転する/移す,2,519,519_1_2
519_1,各国の首都を歴訪する,3,519,519_1_3
519_1,首都圏の地価が上がる,4,519,519_1_4
519_1,この都市はながらくこの国の首都であった。,5,519,519_1_5
520_1,推進装置,1,520,520_1_1
520_1,推進機(プロペラ),2,520,520_1_2
520_1,ロケットを推進する高性能エンジン,3,520,520_1_3
520_2,重点的推進 事項/方向/主体,1,520,520_2_1
520_2,改革/新しい事業/新しい制度 の導入を推進する,2,520,520_2_2
520_2,義務教育を推進する,3,520,520_2_3
520_2,都市の緑化を推進する,4,520,520_2_4
520_3,〔敵の防御線を突破し進撃する〕,1,520,520_3_1
520_4,〔僕は君の友達として、君を 生き地獄/火の燃え盛る穴 に落し入れるはずがない。〕,1,520,520_4_1
521_1,勢力を 拡張する/伸ばす,1,521,521_1_1
521_1,台風の勢力が弱まった。,2,521,521_1_2
521_1,水面下での勢力争いが熾烈である,3,521,521_1_3
521_1,敵の勢力がまだ強い。,4,521,521_1_4
521_2,保守/進歩/主導/核心 勢力,1,521,521_2_1
521_2,不純な/不穏な 勢力が政権を威嚇している。,2,521,521_2_2
522_1,小説/戯曲 を創作する,1,522,522_1_1
522_1,この文章は別の作品のパロディであり、完全な創作ではない。,2,522,522_1_2
522_1,芸術家の創作活動を支援する,3,522,522_1_3
522_1,新式の器具を創作する,4,522,522_1_4
522_2,彼はありもしないことを完全に創作して話した。,1,522,522_2_1
522_2,そんな言い訳は、彼の創作だ。,2,522,522_2_2
523_1,現地適応訓練,1,523,523_1_1
523_1,時差/環境/変化/新しい職場 に適応する,2,523,523_1_2
523_1,彼はもう上海での生活に完全に適応した。,3,523,523_1_3
523_1,生物は自然の変化に適応しつつ進化する。,4,523,523_1_4
523_1,適応力が 優れている/落ちる,5,523,523_1_5
523_1,彼は 移民/留学 したが現地適応に失敗して帰ってきた。,6,523,523_1_6
524_1,同一 規格/価格,1,524,524_1_1
524_1,私の考えは、あなたの考えとほぼ同一だ。,2,524,524_1_2
524_1,成人と 同様/同一 に扱う,3,524,524_1_3
524_1,我がホテルは世界のどこでも 同一/同じ 水準のサービスを提供いたします。,4,524,524_1_4
524_2,同一人物,1,524,524_2_1
524_2,同一の事件に対する二人の解釈は異なった。,2,524,524_2_2
524_2,二つの単語は同一の対象を指している。,3,524,524_2_3
525_1,火山/ガス/旅客機 爆発,1,525,525_1_1
525_1,爆弾/地雷/火薬 が爆発して大けがをする,2,525,525_1_2
525_1,爆発事故で多くの死傷者が出る。,3,525,525_1_3
525_1,この物体は爆発の危険があるので、注意して扱わなければならない。,4,525,525_1_4
525_2,民衆の怒りが爆発する,1,525,525_2_1
525_2,新製品/新曲/新作 に対する反応は爆発的だ。,2,525,525_2_2
525_2,突然彼の創作インスピレーションが爆発し、すごい勢いで筆を走らせ始めた。,3,525,525_2_3
525_2,感情が爆発して声をあげて泣く,4,525,525_2_4
525_3,〔戦争が勃発する〕,1,525,525_3_1
525_3,〔第1次金融危機がすでに全世界的に勃発している。〕,2,525,525_3_2
526_1,ラジオ/時計 を分解する,1,526,526_1_1
526_1,この家具は組み立て式なので、分解と組み立てが可能だ。,2,526,526_1_2
526_1,銃を分解して再び組み立てる訓練,3,526,526_1_3
526_2,電気分解,1,526,526_2_1
526_2,脂肪を分解する酵素が不足している,2,526,526_2_2
526_2,水は水素と酸素に分解できる。,3,526,526_2_3
526_3,〔敵が内部から瓦解すれば、我々は簡単に勝利を収めることができる。〕,1,526,526_3_1
526_4,〔弁解の余地がない。〕,1,526,526_4_1
526_4,〔次回の説明をお聞きください！〕,2,526,526_4_2
527_1,軌道修正,1,527,527_1_1
527_1,予算案/計画/台本/誤字/プログラムのバグ を修正する,2,527,527_1_2
527_1,計画の全面的修正が必要である。,3,527,527_1_3
528_1,接触事故,1,528,528_1_1
528_1,患者と接触すれば、感染する恐れがある。,2,528,528_1_2
528_1,鉄が水と接触すれば、錆びる可能性がある。,3,528,528_1_3
528_2,相手国の高官と接触する,1,528,528_2_1
528_2,外部との接触を断つ,2,528,528_2_2
528_2,セールスマンは職業柄、色々な人と接触しなければならない。,3,528,528_2_3
529_1,平和/人権/独立/終戦/絶交/開会/閉会 宣言,1,529,529_1_1
529_1,開幕を宣言する会長の言葉が響きわたった。,2,529,529_1_2
529_1,彼は結婚しないと宣言した。,3,529,529_1_3
530_1,第二次世界大戦,1,530,530_1_1
530_1,大戦を遂行する,2,530,530_1_2
530_1,既に両チームが集結し、激しい/熾烈な 戦いを始めようとしている。,3,530,530_1_3
531_1,有力 人物/日刊紙,1,531,531_1_1
531_1,地球の気温が上昇するという学説が 有力なものとして/広く 受け入れられている。,2,531,531_1_2
531_1,有力な証言を得た。,3,531,531_1_3
531_2,有力候補,1,531,531_2_1
531_2,彼が優勝候補として有力だ。,2,531,531_2_2
531_2,後任の人選にはAさんが最も有力だ。,3,531,531_2_3
531_2,状況は好転するとの見方が有力だ。,4,531,531_2_4
531_3,〔彼は相手の見方に対し、強く反駁ばくした。〕,1,531,531_3_1
532_1,開幕を告げるベルが鳴る,1,532,532_1_1
532_1,もう7時だ、演劇はもう開幕してしまったかもしれない。,2,532,532_1_2
532_1,来週、オリンピックが開幕する。,3,532,532_1_3
532_1,映画祭/国際大会 が開幕する,4,532,532_1_4
532_2,宇宙時代が開幕する,1,532,532_2_1
532_2,平和共存の時代が 幕を開けた/開幕した。,2,532,532_2_2
533_1,〔彼は長年の修行の末、真理を悟った。〕,1,533,533_1_1
533_2,覚悟が 大したものだ/悲壮だ/できる,1,533,533_2_1
533_2,覚悟を固める,2,533,533_2_2
533_2,死/損害/苦労 を覚悟する,3,533,533_2_3
533_2,死ぬ覚悟で/死を覚悟して 戦う,4,533,533_2_4
533_2,大事が起こる可能性もあるとしっかり覚悟して臨んだにもかかわらず、心理的衝撃がかなり大きかった。,5,533,533_2_5
533_2,長時間待たされることは覚悟している。,6,533,533_2_6
534_1,発達/進行 過程,1,534,534_1_1
534_1,研究過程を明らかにする,2,534,534_1_2
534_1,現体制は崩壊の過程にある。,3,534,534_1_3
534_1,こうしたことは結果より過程の方が重要だ。,4,534,534_1_4
534_1,全ての進行過程が順調だ。,5,534,534_1_5
535_1,居住 地域/期間；住所不明（居住地不明）,1,535,535_1_1
535_1,彼は現在、上海に居住している。,2,535,535_1_2
535_1,他国に居住して10年になる,3,535,535_1_3
535_1,外国に居住する同胞,4,535,535_1_4
535_1,居住地/居住者,5,535,535_1_5
536_1,偶然の/偶発的 事件/事故,1,536,536_1_1
536_1,偶然の一致,2,536,536_1_2
536_1,偶然の 出会い/機会,3,536,536_1_3
536_1,散歩中に偶然友人に出会った。,4,536,536_1_4
536_2,〔ときおり過去のことを思い出し、未だに辛く感じることもある。〕,1,536,536_2_1
537_1,地震が 起こる/感知される,1,537,537_1_1
537_1,震度5の地震が発生する,2,537,537_1_2
537_1,地震を想定して避難訓練を実施する,3,537,537_1_3
537_1,大地震で多くの建物が倒壊した。,4,537,537_1_4
538_1,資本 調達/不足/蓄積/市場,1,538,538_1_1
538_1,資本を 集める/調達する/使い果たす/失う,2,538,538_1_2
538_1,資本が 不足している/蒸発する,3,538,538_1_3
538_1,零細な資本で事業を始める,4,538,538_1_4
538_1,退職金を資本に食堂（レストラン）を構える,5,538,538_1_5
538_2,健康/若さ も大きな資本だ。,1,538,538_2_1
538_2,この分野での経験を資本として事業を始める,2,538,538_2_2
538_2,高等教育を受けたことが、彼がこの職を得るにあたっての資本となった。,3,538,538_2_3
539_1,進歩/保守/院内/院外 政党,1,539,539_1_1
539_1,政党政治,2,539,539_1_2
539_1,政党を 結成する/解体する,3,539,539_1_3
539_1,政党に加入する,4,539,539_1_4
539_1,政党から脱退する,5,539,539_1_5
539_1,新しい政党が旗揚げする,6,539,539_1_6
539_1,各政党の代表が議会で演説する,7,539,539_1_7
539_1,各政党から議員選挙に出る候補を選ぶ,8,539,539_1_8
540_1,世代/労使/左翼と右翼 の間の対立,1,540,540_1_1
540_1,二つの主張が拮抗して対立している。,2,540,540_1_2
540_1,双方の意見が対立する,3,540,540_1_3
540_1,両派の対立が激化する,4,540,540_1_4
540_1,対立感情,5,540,540_1_5
541_1,大衆 音楽/歌謡/芸術/文学,1,541,541_1_1
541_1,大衆の人気を得る,2,541,541_1_2
541_1,大衆的な 食べ物/食堂/ホテル/服,3,541,541_1_3
541_1,大衆の呼応を得る,4,541,541_1_4
541_1,大衆の前で 演説する/公演する/演奏する,5,541,541_1_5
541_1,大衆的 人気/名声/基盤,6,541,541_1_6
541_1,コンピュータが大衆化する,7,541,541_1_7
542_1,大地の美しさを歌う,1,542,542_1_1
542_1,母なる大地を守るための闘争,2,542,542_1_2
542_1,大地を潤す春雨が降る,3,542,542_1_3
542_1,豊かな大地の恵みを受ける,4,542,542_1_4
543_1,通過儀礼,1,543,543_1_1
543_1,都心/トンネル/上空 を通過する,2,543,543_1_2
543_1,この川は広い平野地帯を横切って（通過して）流れる。,3,543,543_1_3
543_2,無事に パスする/通過する,1,543,543_2_1
543_2,予選/審議/委員会 を通過する,2,543,543_2_2
543_2,皆が 挙手して/手を挙げて 新たな提案を通過させた。,3,543,543_2_3
543_2,法案が常任委員会の審議を通過する,4,543,543_2_4
544_1,動力供給装置,1,544,544_1_1
544_1,エンジンは自動車に動力を供給する。,2,544,544_1_2
544_1,電気/ガソリン/水 を動力とする機械,3,544,544_1_3
544_2,輸出/貯蓄 が経済発展の(原)動力になる,1,544,544_2_1
544_2,人民大衆こそが社会発展の基本的(原)動力だ。,2,544,544_2_2
544_2,この事業を推進するためには多くの(原)動力が必要だ。,3,544,544_2_3
544_2,動力が 落ちる/なくなる,4,544,544_2_4
545_1,農薬を 撒く/撒布する,1,545,545_1_1
545_1,農作物から使用禁止の農薬が検出される,2,545,545_1_2
545_1,無農薬で野菜を栽培する,3,545,545_1_3
545_1,農薬の使用は農作物の生産量を増加させた。,4,545,545_1_4
546_1,犯罪 行為/履歴/取り締まり/予防,1,546,546_1_1
546_1,暴力/経済/知能的 犯罪,2,546,546_1_2
546_1,犯罪を 取り締まる/予防する/犯す,3,546,546_1_3
546_1,犯罪を隠蔽した疑いがある。,4,546,546_1_4
546_1,それは重大な犯罪行為だ。,5,546,546_1_5
546_1,大都市で犯罪が増加している。,6,546,546_1_6
547_1,核/化学/在来/最先端/大量破壊 兵器,1,547,547_1_1
547_1,武器を所持する者は入場が禁止されている。,2,547,547_1_2
547_1,新たな武器を開発する,3,547,547_1_3
547_2,話術/社交力 を武器として出世する,1,547,547_2_1
547_2,社交能力も社会において出世するのに良い武器となる。,2,547,547_2_2
548_1,部長に昇進する,1,548,548_1_1
548_1,総務部部長を歴任する,2,548,548_1_2
548_1,部長会議,3,548,548_1_3
549_1,圧力鍋,1,549,549_1_1
549_1,上空に昇れば空気の圧力は弱くなる。,2,549,549_1_2
549_1,圧力を増加させれば、気体の体積が小さくなる。,3,549,549_1_3
549_2,権力/外部/上 からの圧力が強い,1,549,549_2_1
549_2,外部/上 の圧力を 受ける/感じる,2,549,549_2_2
549_2,圧力に屈する,3,549,549_2_3
549_2,自分の意志を貫徹するため、圧力を加える,4,549,549_2_4
549_2,業務で感じる 圧力/負担 が大きい。,5,549,549_2_5
550_1,高気圧/低気圧/気圧の谷,1,550,550_1_1
550_1,上空に昇れば気圧が低くなる。,2,550,550_1_2
550_1,気圧を 上げる/下げる,3,550,550_1_3
551_1,理論を実際の経験と結びつけて研究する,1,551,551_1_1
551_1,機械の結合部分にゆるみがあった。,2,551,551_1_2
551_1,酸素原子1個と水素原子2個が結合して水の分子を形成する,3,551,551_1_3
551_1,2つの単語が結合して新しい単語を形成する,4,551,551_1_4
551_2,〔3年間の交際の末、彼らはついに結婚した。〕,1,551,551_2_1
552_1,公式 行事/日程/訪問/晩餐会/会談/(的)立場,1,552,552_1_1
552_1,政府の公式的 見解/立場 を示す,2,552,552_1_2
552_1,公式に 取り上げる/発表する,3,552,552_1_3
552_2,長方形の面積を求める公式,1,552,552_2_1
552_2,公式を使って台形の面積を求める,2,552,552_2_2
552_2,公式に代入して問題を解く,3,552,552_2_3
552_3,未知の問題に出会った時は、依拠すべき 公式/方程式 がない。,1,552,552_3_1
553_1,財産 目録/相続/管理,1,553,553_1_1
553_1,公共/私有 財産,2,553,553_1_2
553_1,財産を 集める/蓄積する/増やす/使い果たす/失う/譲る/受け継ぐ/没収する,3,553,553_1_3
553_2,健康/経験/家族 が大切な財産だ。,1,553,553_2_1
554_1,重大 発表/事件/ニュース/任務/事態,1,554,554_1_1
554_1,重大な 事件/失敗/誤り/責任/局面/節目/決断,2,554,554_1_2
554_1,重大な任務を負うこととなり肩の荷が重い。,3,554,554_1_3
555_1,接近を 試みる/禁止する/防ぐ,1,555,555_1_1
555_1,台風が我が国に接近している。,2,555,555_1_2
555_1,彼は私に不純な 動機/意図 を持って接近した。,3,555,555_1_3
555_1,交渉/協議 を通して双方の意見が接近する,4,555,555_1_4
555_2,〔二人の性格はよく似ている。〕,1,555,555_2_1
555_2,〔あの二人は趣味が似ていて、いつも一緒にいるようになった。〕,2,555,555_2_2
556_1,大陸に進出する,1,556,556_1_1
556_1,大陸を 練り歩く/縦横に歩き回る,2,556,556_1_2
556_1,海峡が二つの大陸を隔てている。,3,556,556_1_3
556_1,大陸勢力と海洋勢力が衝突する,4,556,556_1_4
556_1,大陸的 気質/風土/雰囲気/風貌,5,556,556_1_5
557_1,稲作に適した 気候/土壌,1,557,557_1_1
557_1,隠れるのに適した場所,2,557,557_1_2
557_1,環境アセスメント/環境影響評価 で適合判定を受ける,3,557,557_1_3
557_2,私の提案は彼の考えに適合しないようだ。,1,557,557_2_1
558_1,現実/社会/世相 の反映,1,558,558_1_1
558_1,大学入試で 内申書/実技成績 の反映する比率を高める,2,558,558_1_2
558_1,市民の意見を政治に反映させる,3,558,558_1_3
558_1,審査委員の意見を論文に反映する,4,558,558_1_4
558_2,黄昏時になっても、雪の光で/雪が光を反射して窓の外がまだかなり明るい。,1,558,558_2_1
558_2,太陽光が湖面に 反映する/反射する,2,558,558_2_2
558_2,月光の 反射/反映 が美しい。,3,558,558_2_3
558_3,〔我々は会社に最近現れた異常現象を社長に報告した。〕,1,558,558_3_1
558_4,〔我々は一言忠告させて頂きますが、あなた方のレストラン経営はひどいです。〕,1,558,558_4_1
559_1,人口分布,1,559,559_1_1
559_1,中国ではワニは主に長江流域に分布している。,2,559,559_1_2
559_1,全国各地に広く分布する植物,3,559,559_1_3
559_1,旧石器時代の遺物の出土地域の分布を調査する,4,559,559_1_4
559_1,販売網が全国に分布している。,5,559,559_1_5
560_1,月は地球の衛星だ。,1,560,560_1_1
560_1,木星の新しい衛星を発見する,2,560,560_1_2
560_2,衛星 中継/通信,1,560,560_2_1
560_2,衛星から信号を受信する,2,560,560_2_2
560_3,衛星 都市/国,1,560,560_3_1
560_3,衛星都市に住みながら、近くの大都市へ出勤する,2,560,560_3_2
560_3,強大国の 衛星国/衛星国家 に転落する,3,560,560_3_3
561_1,確定 日時/通報/申告,1,561,561_1_1
561_1,日時/場所/計画/出席人数 を確定する,2,561,561_1_2
561_1,人数により作業範囲を 決め/確定し なければならない。,3,561,561_1_3
561_2,私に明確な答えを言ってくれ。,1,561,561_2_1
561_2,彼の 合格/当選 は確定的だ。,2,561,561_2_2
561_2,不確定な/不確実な 要素は排除する。,3,561,561_2_3
562_1,〔気の毒な/かわいそうな/哀れな/不憫な 境遇/人生〕,1,562,562_1_1
562_1,〔彼は幼くして両親と死別して、本当に 気の毒だ/かわいそうだ/哀れだ/不憫だ。〕,2,562,562_1_2
562_1,〔老いて病気になった老人の境遇が非常に 気の毒だ/かわいそうだ/哀れだ/不憫だ。〕,3,562,562_1_3
562_2,〔彼の1か月の給料は みすぼらしい/気の毒な/かわいそうな/哀れな/不憫な ほど少ない。〕,1,562,562_2_1
562_3,〔いつも悪いことばかりする人間には絶対に同情することはできない。〕,1,562,562_3_1
562_4,可憐な 少女/花,1,562,562_4_1
562_4,少女の可憐な 姿/瞳,2,562,562_4_2
563_1,気象 現象/情報/観測/予報/変動/災害,1,563,563_1_1
563_1,高山地域は気象変化が激しい。,2,563,563_1_2
563_1,気象情報に注意する,3,563,563_1_3
563_2,〔黄河の壷口瀑布は水の流れが速く、山河を飲み込むような気迫がある。〕,1,563,563_2_1
563_3,〔祖国の美しい山河は景色もさまざまだ。〕,1,563,563_3_1
563_4,〔農作物は日照りにあってもまたよみがえる兆きざしがあり、なんとも不思議なものだ。〕,1,563,563_4_1
564_1,国防/納税 の義務,1,564,564_1_1
564_1,義務教育,2,564,564_1_2
564_1,義務を 遂行する/果たす,3,564,564_1_3
564_1,これは全国民の義務である。,4,564,564_1_4
564_1,義務感のためにする,5,564,564_1_5
564_2,〔無報酬の 労働/公演/講義〕,1,564,564_2_1
565_1,「く」の字型の/「く」の字の形をした/「く」の字の 形態の建物,1,565,565_1_1
565_1,この服は袖が蝶の羽の形/形態 になっている。,2,565,565_1_2
565_1,ここには多様な 形/形態 の建物が集まっている。,3,565,565_1_3
565_2,テレビ番組の 形態/形 が多様化している。,1,565,565_2_1
565_2,社会の変化により家族の 形態/ 形 も変化した。,2,565,565_2_2
565_2,この時期に 文学/絵画/音楽/芸術 は多様な 形態/形 に発展した。,3,565,565_2_3
566_1,人種/男女/嫡庶/階級 差別,1,566,566_1_1
566_1,差別待遇,2,566,566_1_2
566_1,差別を 設ける/される/撤廃する,3,566,566_1_3
566_1,差別がひどい,4,566,566_1_4
566_1,人種/年齢/性別/国籍 による差別をしてはいけない。,5,566,566_1_5
566_1,製品を差別化する,6,566,566_1_6
566_2,〔その二人は性格がずいぶん違う。〕,1,566,566_2_1
566_2,〔この服は店によって価格の違いがある。〕,2,566,566_2_2
567_1,水によく溶ける性質を利用する,1,567,567_1_1
567_1,この二つの事件は 性質/性格 が違う。,2,567,567_1_2
567_1,金属の化学的性質,3,567,567_1_3
567_2,〔性格が 短気だ/悪い〕,1,567,567_2_1
567_2,〔彼は性格が悪くて人に非難される。〕,2,567,567_2_2
567_3,〔腹が立つ/激怒する〕,1,567,567_3_1
567_3,〔腹を立てる/怒りを抑えられない〕,2,567,567_3_2
568_1,地形を 把握する/描写する/利用する,1,568,568_1_1
568_1,地形図,2,568,568_1_2
568_1,地形が 複雑だ/独特だ/険しい,3,568,568_1_3
568_1,彼はこの地域の地形に 詳しい/明るい。,4,568,568_1_4
569_1,犯行の動機を調べる,1,569,569_1_1
569_1,純粋な/不純な 動機,2,569,569_1_2
569_1,このことは非常に単純な動機から始まった。,3,569,569_1_3
569_1,学習の動機付け/学習意欲の誘発,4,569,569_1_4
569_1,この作品を書いた動機,5,569,569_1_5
569_1,いくら動機が良くても、やり方が間違っていれば上手くいかない。,6,569,569_1_6
570_1,東南 アジア/地域,1,570,570_1_1
570_1,浙江省は中国の東南部にある。,2,570,570_1_2
570_1,中国東南沿海地域の経済発展速度は西部地域より速い。,3,570,570_1_3
571_1,男女平等,1,571,571_1_1
571_1,万人は法の下で平等である。,2,571,571_1_2
571_1,不平等な取り扱いを受ける,3,571,571_1_3
571_1,学生を平等に扱う,4,571,571_1_4
571_1,皆に機会が平等に与えられる,5,571,571_1_5
571_1,自由と平等のうち、どちらの価値がより重要かを決める,6,571,571_1_6
572_1,〜する勇気を 出す/得る/失う/培う/吹き込む/挫く,1,572,572_1_1
572_1,〜する勇気が 出る/湧く/ある/ない/足りない,2,572,572_1_2
572_1,何回も失敗するうちに、彼はますます勇気を失った。,3,572,572_1_3
572_1,彼は両親の前で誤りを認める勇気がない。,4,572,572_1_4
572_1,勇気ある行動,5,572,572_1_5
572_1,勇気をふるって主張する,6,572,572_1_6
573_1,英雄心理,1,573,573_1_1
573_1,民族の英雄となる,2,573,573_1_2
573_1,彼は国民的英雄だ。,3,573,573_1_3
573_1,英雄扱いを受ける,4,573,573_1_4
573_2,君のお父さんは、一生を英雄的に生きた。,1,573,573_2_1
573_2,英雄的な軍人,2,573,573_2_2
573_2,今回の 戦闘/競技 で彼は英雄的な活躍を した/見せた。,3,573,573_2_3
574_1,憲法改正 試案/手続き,1,574,574_1_1
574_1,悪法/法律/憲法/規定/会則/条約 を改正する,2,574,574_1_2
574_1,欠陥/エラー/誤り を 直す/正す/是正する,3,574,574_1_3
575_1,純粋/基礎/応用/文系の/理系の 学問,1,575,575_1_1
575_1,学問分野/次世代 の(学問を担う)研究者,2,575,575_1_2
575_1,学問に 従事する/邁進する/精進する/努める/熱中する/志す,3,575,575_1_3
575_1,新たな学問の 基礎/礎を 打ち立てる/築く,4,575,575_1_4
575_1,学問的 研究/成果/業績/理論/著書,5,575,575_1_5
575_2,学問/学識 のある人,1,575,575_2_1
575_2,学問をする楽しさに気づく,2,575,575_2_2
575_2,学問が深い,3,575,575_2_3
576_1,前哨/前進/後方/補給/軍事/訓練 基地,1,576,576_1_1
576_1,基地を 建設する/設置する/建てる,2,576,576_1_2
576_1,探検隊は基地を出発して目的地へ向かった。,3,576,576_1_3
577_1,軍事 訓練/施設/機密/地域/要衝地/組織/業務,1,577,577_1_1
577_1,軍事的 衝突/優位/目的/緩衝地帯,2,577,577_1_2
577_1,軍事的に/軍事上 大変重要な地域,3,577,577_1_3
578_1,権利を 享受する/主張する/行使する/侵害する/奪う/剥奪する,1,578,578_1_1
578_1,国民/ 有権者/ 障碍がい者 の権利を 保障する/ 尊重する,2,578,578_1_2
578_1,あなたが何の権利で私にああしろこうしろと言うのですか?,3,578,578_1_3
578_1,国民は教育を受ける権利がある。,4,578,578_1_4
578_1,職業を選択する権利,5,578,578_1_5
578_1,〜する権利が ある/ない,6,578,578_1_6
578_1,権利を主張する前に義務を履行しなければならない。,7,578,578_1_7
579_1,緊急 状況/ニュース/発表/待避(退避)/救助/会議/会合/記者会見,1,579,579_1_1
579_1,緊急避難する,2,579,579_1_2
579_1,緊急事態が発生する,3,579,579_1_3
579_1,事が緊急である。,4,579,579_1_4
579_1,緊急に処理することがある。,5,579,579_1_5
579_1,この事件に対して緊急に対策を講じなければならない。,6,579,579_1_6
580_1,個別の行動を禁じる,1,580,580_1_1
580_1,個別的に 処理する/指導する/会う/接触する,2,580,580_1_2
580_2,〔今回の試験はかなり難しく、少数の学生だけが優をもらえた。〕,1,580,580_2_1
580_2,〔このような状況は極めて珍しい。〕,2,580,580_2_2
581_1,犯罪/暴力/利敵/客引き/英雄的/非倫理的 行為,1,581,581_1_1
581_1,自身の行為に対し責任を負う,2,581,581_1_2
581_1,軽率な/親切な 行為,3,581,581_1_3
582_1,過ぎたことを後悔しても役に立たない。,1,582,582_1_1
582_1,彼はその時故郷を離れたことを後悔している。,2,582,582_1_2
582_1,後悔のないよう、一生懸命 働く/戦う,3,582,582_1_3
583_1,皇帝陛下,1,583,583_1_1
583_1,皇帝に拝謁する,2,583,583_1_2
583_1,皇帝に忠誠をつくす,3,583,583_1_3
583_1,皇帝の戴冠式,4,583,583_1_4
583_1,皇帝に即位する,5,583,583_1_5
583_1,彼は社内で皇帝のように君臨している。,6,583,583_1_6
584_1,根拠を 探す/示す,1,584,584_1_1
584_1,判断の根拠,2,584,584_1_2
584_1,まったく根拠のない 話/流言飛語/デマ,3,584,584_1_3
584_1,何を根拠にそんな主張をしているのですか?,4,584,584_1_4
584_1,彼の主張にはそれなりの根拠がある。,5,584,584_1_5
584_1,確実な根拠に基づいた主張,6,584,584_1_6
584_2,〔彼の主張は 事実/緻密な調査 に 基づいている/根拠を置いている。〕,1,584,584_2_1
584_2,〔先行研究 に基づいて/を根拠として 自分なりの主張を展開する〕,2,584,584_2_2
584_2,〔我々の調査によれば、彼はただの商人に過ぎない。〕,3,584,584_2_3
584_3,〔敵の根拠地を破壊する〕,1,584,584_3_1
584_3,〔その犯罪団体は外国に 根拠地/本拠地 を置いている。〕,2,584,584_3_2
584_3,〔山岳地帯を 根拠地/本拠地 として活動する〕,3,584,584_3_3
585_1,構内/職員/兵卒/将校 食堂,1,585,585_1_1
585_1,居間を食堂と兼用している。,2,585,585_1_2
585_2,レストランで外食をする,1,585,585_2_1
585_2,レストラン/食堂 を 構える/経営する,2,585,585_2_2
585_2,レストラン/食堂 が 開店する/閉店する 時間,3,585,585_2_3
586_1,垂直 方向/落下,1,586,586_1_1
586_1,垂直に 落ちる/伸びている/立っている,2,586,586_1_2
586_1,垂直に切り立った 絶壁/断崖,3,586,586_1_3
586_2,二つの線が垂直に交わる,1,586,586_2_1
586_2,二つの 道/壁 が垂直を成している。,2,586,586_2_2
